state,county,cat_1_count,cat_2_count,cat_3_count,cat_4_count,cat_5_count,hurricane_count,tropical_storm_count,extratropical_system_count,tropical_depression_count,low_count,subtropical_depression_count,dissipating_storm_count,current_cases,current_deaths,previous_cases,previous_deaths,2019_population,change_in_case_ratio,change_in_deaths_ratio,storm_composite,km_cluster,dbs_clusters,latitude,longitude,coordinates
North Carolina,Washington,0,0,0,0,0,0,0,1,0,0,0,0,133.0,4.0,121.0,4.0,11580.0,103.59999999999992,0.0,0,3,0,35.8120333,-76.5950555,"(35.8120333, -76.5950555)"
North Carolina,Caldwell,0,0,0,0,0,0,2,0,0,0,0,0,1221.0,11.0,1154.0,9.0,82178.0,81.5,2.4337413906398306,2,3,0,35.9227448,-81.5596427,"(35.9227448, -81.5596427)"
North Carolina,Rowan,0,0,0,0,0,0,1,1,2,0,0,0,2227.0,50.0,2081.0,50.0,142088.0,102.70000000000003,0.0,3,3,0,35.6303455,-80.54384499999999,"(35.6303455, -80.54384499999999)"
North Carolina,Alamance,0,0,0,0,0,0,0,0,3,0,0,0,2496.0,41.0,2280.0,41.0,169509.0,127.40000000000008,0.0,3,3,0,36.0117388,-79.4253776,"(36.0117388, -79.4253776)"
North Carolina,Rutherford,0,0,0,0,0,0,0,0,1,0,0,0,781.0,15.0,689.0,14.0,67029.0,137.29999999999995,1.4918915693207417,1,3,0,35.4258737,-81.909826,"(35.4258737, -81.909826)"
North Carolina,Vance,0,0,0,0,0,0,0,0,0,0,1,0,778.0,41.0,739.0,40.0,44535.0,87.5,2.2454249466711578,0,3,0,36.3479057,-78.4297187,"(36.3479057, -78.4297187)"
North Carolina,Swain,0,0,0,0,0,0,0,0,1,0,0,0,120.0,2.0,106.0,2.0,14271.0,98.10000000000002,0.0,1,3,0,35.4328955,-83.46435509999999,"(35.4328955, -83.46435509999999)"
North Carolina,Buncombe,0,0,0,0,0,0,0,0,3,0,0,0,1905.0,59.0,1741.0,56.0,261191.0,62.79999999999996,1.1485847521545536,3,3,0,35.59313770000001,-82.4752757,"(35.59313770000001, -82.4752757)"
North Carolina,McDowell,0,0,0,0,0,0,0,0,1,0,0,0,693.0,14.0,618.0,10.0,45756.0,164.0,8.74202290410001,1,3,0,35.6984405,-82.08429009999999,"(35.6984405, -82.08429009999999)"
North Carolina,Alexander,0,0,0,0,0,0,0,0,1,0,0,0,312.0,2.0,274.0,2.0,37497.0,101.39999999999998,0.0,1,3,0,35.8974199,-81.20781640000001,"(35.8974199, -81.20781640000001)"
North Carolina,Caswell,0,0,0,0,0,0,0,0,1,0,0,0,196.0,2.0,189.0,2.0,22604.0,31.0,0.0,1,3,0,36.3860217,-79.29021329999999,"(36.3860217, -79.29021329999999)"
North Carolina,Chowan,0,0,0,0,0,0,0,0,0,0,1,0,158.0,2.0,145.0,1.0,13943.0,93.29999999999997,7.1720576633436135,0,3,0,36.1354131,-76.6181655,"(36.1354131, -76.6181655)"
North Carolina,Clay,0,0,0,0,0,0,0,0,1,0,0,0,65.0,0.0,59.0,0.0,11231.0,53.5,0.0,1,3,0,35.0964003,-83.7199136,"(35.0964003, -83.7199136)"
North Carolina,Transylvania,0,0,0,0,0,0,0,1,0,0,0,0,141.0,1.0,127.0,1.0,34385.0,40.80000000000001,0.0,0,3,0,35.2190534,-82.7778579,"(35.2190534, -82.7778579)"
Mississippi,Jackson,3,3,1,0,0,8,12,0,0,2,0,0,2314.0,44.0,2063.0,38.0,143617.0,174.70000000000005,4.17777839670791,19,1,0,30.4278212,-88.55653099999999,"(30.4278212, -88.55653099999999)"
Mississippi,Hancock,0,0,1,0,1,2,5,1,0,0,0,0,402.0,14.0,344.0,14.0,47632.0,121.79999999999997,0.0,7,1,0,30.3887582,-89.5120084,"(30.3887582, -89.5120084)"
Mississippi,Harrison,5,3,1,0,0,10,6,1,2,0,0,0,2601.0,36.0,2228.0,33.0,208080.0,179.29999999999995,1.441753171856978,17,1,0,30.432087,-89.0179332,"(30.432087, -89.0179332)"
Mississippi,Stone,1,0,0,0,0,1,7,1,0,0,0,0,211.0,5.0,159.0,3.0,18336.0,283.6,10.907504363001745,8,1,0,30.8013069,-89.1705998,"(30.8013069, -89.1705998)"
Mississippi,Forrest,0,0,0,0,0,1,0,1,1,0,0,0,1826.0,56.0,1653.0,53.0,74897.0,231.0,4.00550088788603,1,0,0,31.2148677,-89.28472510000002,"(31.2148677, -89.28472510000002)"
Mississippi,Jones,0,0,0,0,0,0,8,0,3,0,0,0,1931.0,59.0,1804.0,57.0,68098.0,186.5,2.9369438162647947,11,1,0,31.5343241,-89.1705998,"(31.5343241, -89.1705998)"
Mississippi,Smith,1,0,0,0,0,1,4,0,2,0,0,0,406.0,13.0,385.0,13.0,15916.0,132.0,0.0,7,1,0,32.0826588,-89.4742177,"(32.0826588, -89.4742177)"
Mississippi,Copiah,0,0,0,0,0,0,2,0,2,0,0,0,962.0,28.0,924.0,26.0,28065.0,135.4000000000001,7.126313914127917,4,3,0,31.9012453,-90.37483540000001,"(31.9012453, -90.37483540000001)"
Mississippi,Warren,0,0,0,0,0,0,3,0,1,0,0,0,1125.0,35.0,976.0,30.0,45381.0,328.3000000000002,11.017826843833323,4,0,0,32.3989469,-90.7913227,"(32.3989469, -90.7913227)"
Mississippi,Hinds,0,0,0,0,0,0,0,0,4,0,0,0,5700.0,119.0,5329.0,110.0,231840.0,160.0,3.8819875776397517,4,3,0,32.2648353,-90.37483540000001,"(32.2648353, -90.37483540000001)"
Mississippi,Perry,3,0,0,0,0,4,5,0,1,0,0,0,242.0,8.0,226.0,7.0,11973.0,133.60000000000014,8.352125615969264,9,1,0,31.1673115,-89.0179332,"(31.1673115, -89.0179332)"
Mississippi,Greene,0,0,0,0,0,0,13,1,0,0,0,0,256.0,12.0,232.0,11.0,13586.0,176.70000000000005,7.3605181804799065,13,1,0,31.1646163,-88.7108964,"(31.1646163, -88.7108964)"
Mississippi,Franklin,0,0,0,0,0,0,8,0,2,1,0,0,131.0,2.0,117.0,2.0,7713.0,181.5,0.0,10,1,0,31.4883928,-90.86751339999999,"(31.4883928, -90.86751339999999)"
Mississippi,Claiborne,0,0,0,0,0,0,4,1,0,0,0,0,409.0,14.0,401.0,13.0,8988.0,89.0,11.125945705384957,4,3,0,31.9438205,-90.9438468,"(31.9438205, -90.9438468)"
Mississippi,Issaquena,0,0,0,0,0,0,1,0,4,1,0,0,27.0,2.0,21.0,1.0,1327.0,452.2000000000001,75.35795026375283,5,0,0,32.8494351,-91.02032240000001,"(32.8494351, -91.02032240000001)"
Mississippi,Humphreys,0,0,0,0,0,0,1,0,0,0,0,0,297.0,12.0,274.0,11.0,8064.0,285.1999999999998,12.40079365079365,1,0,0,33.1677834,-90.52578229999999,"(33.1677834, -90.52578229999999)"
Mississippi,Sunflower,0,0,0,0,0,0,1,0,3,0,0,0,1056.0,25.0,926.0,23.0,25110.0,517.6999999999998,7.964954201513342,4,0,0,33.526164,-90.6773046,"(33.526164, -90.6773046)"
Mississippi,George,2,1,0,0,0,3,6,0,0,1,0,0,595.0,6.0,549.0,5.0,24500.0,187.79999999999973,4.081632653061225,9,1,0,30.8431226,-88.6723578,"(30.8431226, -88.6723578)"
Mississippi,Lawrence,0,0,0,0,0,0,0,1,1,0,0,0,323.0,8.0,315.0,5.0,12586.0,63.5,23.83600826314953,1,3,0,31.5369786,-90.0746767,"(31.5369786, -90.0746767)"
Mississippi,Wayne,1,0,0,0,0,1,4,0,4,0,0,0,780.0,21.0,736.0,21.0,20183.0,218.0,0.0,9,1,0,31.7130601,-88.7108964,"(31.7130601, -88.7108964)"
Mississippi,Jasper,0,0,0,0,0,1,4,0,4,0,0,0,394.0,9.0,385.0,9.0,16383.0,54.9000000000001,0.0,8,1,0,32.0810429,-89.1705998,"(32.0810429, -89.1705998)"
Mississippi,Scott,0,0,0,0,0,0,0,0,1,0,0,0,1011.0,20.0,962.0,19.0,28124.0,174.20000000000027,3.5556819798037265,1,3,0,32.4456315,-89.4742177,"(32.4456315, -89.4742177)"
Mississippi,Madison,0,0,0,0,0,1,1,0,4,0,0,0,2455.0,69.0,2324.0,60.0,106272.0,123.29999999999971,8.468834688346883,5,3,0,32.6729459,-90.0373201,"(32.6729459, -90.0373201)"
Mississippi,Yazoo,0,0,0,0,0,0,2,0,2,0,0,0,841.0,13.0,793.0,11.0,29690.0,161.69999999999982,6.736274840013472,4,3,0,32.8078912,-90.37483540000001,"(32.8078912, -90.37483540000001)"
Mississippi,Holmes,0,0,0,0,0,0,4,0,2,0,0,0,910.0,49.0,851.0,48.0,17010.0,346.90000000000055,5.878894767783657,6,0,0,33.16886600000001,-90.0746767,"(33.16886600000001, -90.0746767)"
Mississippi,Coahoma,0,0,0,0,0,0,0,0,2,0,0,0,781.0,13.0,677.0,10.0,22124.0,470.09999999999985,13.559934912312421,2,0,0,34.1960298,-90.6393702,"(34.1960298, -90.6393702)"
Mississippi,Kemper,0,0,0,0,0,0,1,0,7,0,0,0,233.0,14.0,227.0,15.0,9742.0,61.5999999999999,-10.264832683227263,8,1,0,32.8018452,-88.7108964,"(32.8018452, -88.7108964)"
Mississippi,Amite,0,0,0,0,0,0,3,0,3,0,0,0,237.0,6.0,211.0,6.0,12297.0,211.39999999999984,0.0,6,0,0,31.1683803,-90.8294002,"(31.1683803, -90.8294002)"
Mississippi,Simpson,1,0,0,0,0,1,2,1,4,0,0,0,806.0,31.0,723.0,28.0,26658.0,311.4000000000001,11.253657438667567,7,0,0,31.9017736,-89.9253233,"(31.9017736, -89.9253233)"
Mississippi,Newton,0,0,0,0,0,0,7,1,3,0,0,0,545.0,11.0,526.0,11.0,21018.0,90.40000000000008,0.0,10,1,0,32.4440058,-89.1705998,"(32.4440058, -89.1705998)"
Mississippi,Neshoba,0,0,0,0,0,0,4,0,5,0,0,0,1288.0,92.0,1232.0,88.0,29118.0,192.29999999999927,13.737207225771002,9,1,0,32.8057157,-89.1705998,"(32.8057157, -89.1705998)"
Mississippi,Noxubee,0,0,0,0,0,1,2,0,3,0,0,0,461.0,12.0,426.0,11.0,10417.0,336.0,9.599692809830085,5,0,0,33.1605608,-88.55653099999999,"(33.1605608, -88.55653099999999)"
Mississippi,Lowndes,0,0,0,0,0,0,0,1,3,0,0,0,1092.0,39.0,999.0,32.0,58595.0,158.69999999999982,11.94641180988139,3,3,0,33.473423,-88.4403883,"(33.473423, -88.4403883)"
Mississippi,Winston,0,0,0,0,0,0,0,1,5,0,0,0,629.0,16.0,584.0,15.0,17955.0,250.59999999999994,5.569479253689781,5,0,0,33.1650338,-89.0179332,"(33.1650338, -89.0179332)"
Mississippi,Oktibbeha,0,0,0,0,0,0,1,1,3,0,0,0,1133.0,39.0,1060.0,36.0,49587.0,147.20000000000027,6.049972775122511,4,3,0,33.3886689,-88.90306,"(33.3886689, -88.90306)"
Mississippi,Clay,0,0,0,0,0,0,1,0,6,0,0,0,401.0,14.0,374.0,13.0,19316.0,139.79999999999995,5.177055290950507,7,1,0,33.65678380000001,-88.8263006,"(33.65678380000001, -88.8263006)"
Mississippi,Marion,0,1,0,0,0,1,5,0,7,0,0,0,684.0,20.0,625.0,19.0,24573.0,240.09999999999994,4.069507182680177,13,1,0,31.1708442,-89.77553379999999,"(31.1708442, -89.77553379999999)"
Mississippi,Lincoln,0,0,0,0,0,0,1,0,2,0,0,0,834.0,42.0,756.0,41.0,34153.0,228.40000000000006,2.928000468480075,3,0,0,31.5359248,-90.52578229999999,"(31.5359248, -90.52578229999999)"
Mississippi,Rankin,0,0,0,0,0,0,5,0,4,0,0,0,2307.0,35.0,2168.0,30.0,155271.0,89.5,3.220176336856206,9,1,0,32.2653668,-89.9253233,"(32.2653668, -89.9253233)"
Mississippi,Leake,0,0,0,0,0,0,4,1,3,0,0,0,795.0,26.0,771.0,25.0,22786.0,105.3000000000002,4.388659703326604,7,1,0,32.8073509,-89.4742177,"(32.8073509, -89.4742177)"
Mississippi,Jefferson Davis,0,0,0,0,0,0,1,0,2,0,0,0,233.0,6.0,214.0,6.0,11128.0,170.70000000000027,0.0,3,3,0,31.58252809999999,-89.81303559999999,"(31.58252809999999, -89.81303559999999)"
Mississippi,Lee,0,0,0,0,0,0,1,0,1,0,0,0,1521.0,42.0,1274.0,30.0,85436.0,289.0999999999999,14.045601385832668,2,0,0,34.2354138,-88.7108964,"(34.2354138, -88.7108964)"
Mississippi,Monroe,0,0,0,0,0,0,3,0,1,0,0,0,821.0,55.0,716.0,50.0,35252.0,297.8000000000002,14.18359242028821,4,0,0,33.8773585,-88.55653099999999,"(33.8773585, -88.55653099999999)"
Mississippi,Pontotoc,0,0,0,0,0,0,2,0,2,0,0,0,842.0,9.0,752.0,7.0,32174.0,279.6999999999998,6.216199415677255,4,0,0,34.2382446,-89.0179332,"(34.2382446, -89.0179332)"
Mississippi,DeSoto,0,0,0,0,0,0,1,0,1,0,0,0,3710.0,31.0,3387.0,27.0,184945.0,174.59999999999994,2.1628051582903027,2,3,0,34.9065453,-89.9626799,"(34.9065453, -89.9626799)"
Mississippi,Wilkinson,1,0,0,0,0,1,5,0,3,0,0,0,215.0,13.0,188.0,13.0,8630.0,312.9000000000001,0.0,9,1,0,31.1646163,-91.28910359999999,"(31.1646163, -91.28910359999999)"
Mississippi,Washington,0,0,0,0,0,0,1,0,3,0,0,0,1701.0,42.0,1524.0,33.0,43909.0,403.09999999999985,20.496936846660137,4,0,0,33.3001466,-90.9438468,"(33.3001466, -90.9438468)"
Mississippi,Bolivar,0,0,0,0,0,0,1,1,1,0,0,0,1136.0,35.0,987.0,32.0,30628.0,486.5,9.794958861172784,2,0,0,33.8829962,-90.8294002,"(33.8829962, -90.8294002)"
Mississippi,Tunica,0,0,0,0,0,0,1,0,1,0,0,0,358.0,7.0,292.0,6.0,9632.0,685.2000000000003,10.382059800664452,2,0,0,34.6407083,-90.4125181,"(34.6407083, -90.4125181)"
Mississippi,Sharkey,0,0,0,0,0,0,0,0,2,0,0,0,204.0,5.0,183.0,1.0,4321.0,486.0,92.57116408238834,2,0,0,32.9860902,-90.8294002,"(32.9860902, -90.8294002)"
Mississippi,Attala,0,0,0,0,0,0,2,0,2,0,0,0,527.0,25.0,502.0,24.0,18174.0,137.5,5.502366017387477,4,3,0,33.1683267,-89.62516459999999,"(33.1683267, -89.62516459999999)"
Mississippi,Marshall,0,0,0,0,0,0,0,0,2,1,0,0,712.0,9.0,585.0,8.0,35294.0,359.7999999999999,2.8333427778092592,2,0,0,34.7729491,-89.4742177,"(34.7729491, -89.4742177)"
Mississippi,Alcorn,0,0,0,0,0,0,1,0,1,0,0,0,435.0,5.0,363.0,4.0,36953.0,194.90000000000006,2.706140232186832,2,3,0,34.8984684,-88.59517509999999,"(34.8984684, -88.59517509999999)"
Mississippi,Covington,0,0,0,0,0,0,3,0,2,0,0,0,622.0,14.0,601.0,12.0,18636.0,112.6999999999998,10.73191672032625,5,3,0,31.6732735,-89.5874819,"(31.6732735, -89.5874819)"
Mississippi,Choctaw,0,0,0,0,0,0,1,0,3,0,0,0,135.0,4.0,129.0,4.0,8210.0,73.0,0.0,4,3,0,33.3914427,-89.28472510000002,"(33.3914427, -89.28472510000002)"
Mississippi,Leflore,0,0,0,0,0,0,3,0,4,0,0,0,949.0,66.0,866.0,60.0,28183.0,294.5,21.289429798105242,7,0,0,33.5274427,-90.37483540000001,"(33.5274427, -90.37483540000001)"
Mississippi,Quitman,0,0,0,0,0,0,0,0,2,0,0,0,269.0,1.0,233.0,1.0,6792.0,530.0,0.0,2,0,0,34.2863303,-90.26200419999999,"(34.2863303, -90.26200419999999)"
Mississippi,Panola,0,0,0,0,0,0,1,1,0,0,0,0,1068.0,16.0,936.0,11.0,34192.0,386.0,14.623303696771176,1,0,0,34.4198016,-89.9253233,"(34.4198016, -89.9253233)"
Mississippi,Benton,0,0,0,0,0,0,1,0,1,0,0,0,145.0,1.0,130.0,0.0,8259.0,181.70000000000005,12.108003390240949,2,3,0,34.7712669,-89.1705998,"(34.7712669, -89.1705998)"
Mississippi,Lamar,1,0,0,0,0,1,1,0,1,0,0,0,1231.0,15.0,1146.0,13.0,63343.0,134.20000000000005,3.15741281593862,3,3,0,31.1699705,-89.4742177,"(31.1699705, -89.4742177)"
Mississippi,Calhoun,0,0,0,0,0,0,1,1,0,0,0,0,425.0,9.0,381.0,9.0,14361.0,306.4000000000001,0.0,1,0,0,33.8839218,-89.3226954,"(33.8839218, -89.3226954)"
Mississippi,Jefferson,0,0,0,0,0,0,2,0,0,0,0,0,195.0,7.0,193.0,6.0,6990.0,28.59999999999991,14.306151645207441,2,3,0,31.7157817,-90.9820668,"(31.7157817, -90.9820668)"
Mississippi,Walthall,0,0,0,0,0,0,1,0,1,1,0,0,502.0,21.0,463.0,18.0,14286.0,273.0,20.999580008399832,2,0,0,31.125165,-90.11206960000001,"(31.125165, -90.11206960000001)"
Mississippi,Montgomery,0,0,0,0,0,0,1,0,0,0,0,0,329.0,5.0,297.0,3.0,9775.0,327.29999999999967,20.460358056265985,1,0,0,33.5274427,-89.62516459999999,"(33.5274427, -89.62516459999999)"
Mississippi,Tate,0,0,0,0,0,0,2,1,0,0,0,0,743.0,30.0,665.0,24.0,28321.0,275.4000000000001,21.185692595600436,2,0,0,34.6413971,-89.9626799,"(34.6413971, -89.9626799)"
Mississippi,Pearl River,0,1,0,1,0,2,2,0,3,1,0,0,559.0,40.0,496.0,37.0,55535.0,113.5,5.401998739533628,7,1,0,30.8034081,-89.62516459999999,"(30.8034081, -89.62516459999999)"
Mississippi,Clarke,1,0,0,0,0,1,2,0,4,0,0,0,336.0,26.0,310.0,25.0,15541.0,167.29999999999995,6.43459236857345,7,1,0,32.077218,-88.7108964,"(32.077218, -88.7108964)"
Mississippi,Lauderdale,0,0,0,0,0,0,1,0,4,0,0,0,1415.0,92.0,1354.0,88.0,74125.0,82.3000000000002,5.396290050590219,5,3,0,32.4401578,-88.7108964,"(32.4401578, -88.7108964)"
Mississippi,Grenada,0,0,0,0,0,0,3,0,0,0,0,0,851.0,23.0,816.0,21.0,20758.0,168.6000000000004,9.634839579920994,3,3,0,33.7516314,-89.81303559999999,"(33.7516314, -89.81303559999999)"
Mississippi,Chickasaw,0,0,0,0,0,0,1,0,3,1,0,0,476.0,19.0,443.0,19.0,17103.0,192.90000000000006,0.0,4,0,0,33.8818791,-89.0179332,"(33.8818791, -89.0179332)"
Mississippi,Carroll,0,0,0,0,0,0,3,0,3,0,0,0,261.0,11.0,248.0,11.0,9947.0,130.70000000000027,0.0,6,3,0,33.5279848,-89.9253233,"(33.5279848, -89.9253233)"
Mississippi,Tallahatchie,0,0,0,0,0,0,2,1,1,0,0,0,541.0,11.0,496.0,10.0,13809.0,325.79999999999967,7.241653993772178,3,0,0,33.9302578,-90.1869644,"(33.9302578, -90.1869644)"
Mississippi,Lafayette,0,0,0,0,0,0,1,0,0,1,0,0,987.0,19.0,885.0,12.0,54019.0,188.79999999999995,12.95840352468576,1,3,0,34.4186994,-89.4742177,"(34.4186994, -89.4742177)"
Mississippi,Tippah,0,0,0,0,0,0,2,0,1,0,0,0,374.0,14.0,316.0,12.0,22015.0,263.39999999999986,9.084714967067908,3,0,0,34.76880970000001,-88.86469799999999,"(34.76880970000001, -88.86469799999999)"
Mississippi,Union,0,0,0,0,0,0,0,0,2,0,0,0,662.0,16.0,538.0,14.0,28815.0,430.3000000000001,6.940829429116779,2,0,0,34.459946,-88.9796776,"(34.459946, -88.9796776)"
Mississippi,Pike,0,0,0,0,0,0,0,0,1,1,0,0,940.0,37.0,846.0,32.0,39288.0,239.29999999999973,12.726532274485848,1,0,0,31.1704959,-90.37483540000001,"(31.1704959, -90.37483540000001)"
Mississippi,Adams,0,0,0,0,0,0,0,0,1,0,0,0,632.0,25.0,587.0,25.0,30693.0,146.5999999999999,0.0,1,3,0,31.5305353,-91.28910359999999,"(31.5305353, -91.28910359999999)"
Mississippi,Itawamba,0,0,0,0,0,0,1,0,1,0,0,0,387.0,10.0,317.0,10.0,23390.0,299.2999999999999,0.0,2,0,0,34.2317882,-88.4016041,"(34.2317882, -88.4016041)"
Mississippi,Yalobusha,0,0,0,0,0,0,0,1,3,0,0,0,316.0,10.0,313.0,10.0,12108.0,24.700000000000273,0.0,3,3,0,33.9768292,-89.6759101,"(33.9768292, -89.6759101)"
Mississippi,Prentiss,0,0,0,0,0,0,0,0,1,0,0,0,423.0,10.0,351.0,6.0,25126.0,286.5,15.919764387487065,1,0,0,34.6324369,-88.5178518,"(34.6324369, -88.5178518)"
Mississippi,Tishomingo,0,0,0,0,0,0,1,1,0,0,0,0,437.0,7.0,339.0,4.0,19383.0,505.59999999999985,15.477480266212662,1,0,0,34.7615024,-88.24611829999999,"(34.7615024, -88.24611829999999)"
Alabama,Jackson,1,0,1,0,0,2,1,0,5,0,0,0,1057.0,6.0,886.0,6.0,51626.0,331.2000000000001,0.0,8,0,0,34.7090388,-86.0121573,"(34.7090388, -86.0121573)"
Alabama,Mobile,2,1,0,0,0,4,11,1,4,1,0,0,10673.0,217.0,9228.0,203.0,413210.0,349.70000000000033,3.38810774182619,18,1,0,30.6082227,-88.24611829999999,"(30.6082227, -88.24611829999999)"
Alabama,Clarke,1,0,0,0,0,2,9,0,14,1,0,0,856.0,10.0,509.0,9.0,23622.0,1468.8999999999994,4.233341800016933,24,2,-1,31.7002461,-87.77633329999999,"(31.7002461, -87.77633329999999)"
Alabama,Monroe,1,0,0,0,0,2,10,0,7,0,1,0,487.0,7.0,446.0,5.0,20733.0,197.70000000000027,9.64645733854242,18,1,0,31.5119068,-87.460397,"(31.5119068, -87.460397)"
Alabama,Lowndes,1,0,0,0,0,1,1,0,3,0,0,0,584.0,26.0,570.0,26.0,9726.0,143.8999999999996,0.0,5,3,0,32.221464,-86.6611083,"(32.221464, -86.6611083)"
Alabama,Montgomery,0,0,0,0,0,0,3,0,1,0,0,0,6969.0,154.0,6406.0,150.0,226486.0,248.59999999999994,1.7661135787642501,4,0,0,32.2077447,-86.17517590000001,"(32.2077447, -86.17517590000001)"
Alabama,Lee,0,0,0,0,0,0,4,0,4,0,0,0,2905.0,51.0,2666.0,44.0,164542.0,145.20000000000005,4.254232961796988,8,1,0,32.5888702,-85.39627689999999,"(32.5888702, -85.39627689999999)"
Alabama,Covington,0,0,0,0,0,0,4,2,3,0,0,0,889.0,22.0,830.0,21.0,37049.0,159.19999999999982,2.699128181597344,7,1,0,31.3066438,-86.49965460000001,"(31.3066438, -86.49965460000001)"
Alabama,Barbour,1,0,0,0,0,1,5,1,3,0,1,0,643.0,6.0,614.0,5.0,24686.0,117.5,4.050879040751844,9,1,0,31.8172896,-85.35496499999999,"(31.8172896, -85.35496499999999)"
Alabama,Talladega,0,0,0,0,0,1,1,0,2,1,0,0,1324.0,15.0,1096.0,14.0,79978.0,285.0999999999999,1.2503438445572532,3,0,0,33.4231716,-86.1344697,"(33.4231716, -86.1344697)"
Alabama,Etowah,0,0,0,0,0,0,0,1,4,0,0,0,2258.0,35.0,2018.0,28.0,102268.0,234.70000000000005,6.844760824500332,4,0,0,34.0455341,-86.05296039999999,"(34.0455341, -86.05296039999999)"
Alabama,DeKalb,0,0,0,0,0,0,1,1,7,0,0,0,1896.0,17.0,1757.0,14.0,71513.0,194.40000000000006,4.195041460993106,8,1,0,34.5211397,-85.684578,"(34.5211397, -85.684578)"
Alabama,Baldwin,7,1,0,0,0,9,18,3,6,0,0,0,3736.0,32.0,3320.0,24.0,223234.0,186.39999999999984,3.5836834890742453,32,4,0,30.6010744,-87.77633329999999,"(30.6010744, -87.77633329999999)"
Alabama,Escambia,1,0,0,0,0,3,8,0,4,0,0,0,1221.0,17.0,1059.0,15.0,36633.0,442.29999999999967,5.459558321731771,13,1,0,31.1394734,-87.14228949999999,"(31.1394734, -87.14228949999999)"
Alabama,Conecuh,0,0,0,0,0,0,6,0,5,0,0,0,421.0,10.0,387.0,10.0,12067.0,281.8000000000002,0.0,11,1,0,31.501571,-86.9824288,"(31.501571, -86.9824288)"
Alabama,Butler,0,0,0,0,0,0,2,0,6,0,1,0,785.0,37.0,766.0,36.0,19448.0,97.70000000000029,5.141916906622789,8,1,0,31.6760284,-86.6611083,"(31.6760284, -86.6611083)"
Alabama,Macon,0,0,0,0,0,0,4,0,5,0,0,0,352.0,14.0,321.0,13.0,18068.0,171.60000000000014,5.534646889528448,9,1,0,32.3731182,-85.684578,"(32.3731182, -85.684578)"
Alabama,Coffee,2,0,0,0,0,2,7,0,4,0,0,0,815.0,6.0,742.0,5.0,52342.0,139.5,1.9105116350158573,13,1,0,31.4751172,-86.0121573,"(31.4751172, -86.0121573)"
Alabama,Dale,0,0,0,0,0,0,1,0,1,0,0,0,869.0,29.0,805.0,22.0,49172.0,130.20000000000005,14.235743919303669,2,3,0,31.4645298,-85.684578,"(31.4645298, -85.684578)"
Alabama,Choctaw,0,0,0,0,0,0,5,1,6,0,0,0,294.0,12.0,281.0,12.0,12589.0,103.3000000000002,0.0,11,1,0,32.0716631,-88.24611829999999,"(32.0716631, -88.24611829999999)"
Alabama,Hale,0,0,0,0,0,0,2,0,5,0,0,0,506.0,26.0,471.0,26.0,14651.0,238.8999999999996,0.0,7,0,0,32.7859102,-87.6186379,"(32.7859102, -87.6186379)"
Alabama,Shelby,0,0,0,0,0,0,7,2,7,0,0,0,3560.0,39.0,3244.0,34.0,217702.0,145.20000000000005,2.29671753130426,14,1,0,33.3039292,-86.6611083,"(33.3039292, -86.6611083)"
Alabama,Washington,0,0,0,0,0,0,5,2,6,1,0,0,453.0,12.0,319.0,12.0,16326.0,820.7999999999997,0.0,11,0,0,31.3422346,-88.24611829999999,"(31.3422346, -88.24611829999999)"
Alabama,Geneva,1,0,0,0,0,2,5,0,1,0,0,0,285.0,3.0,255.0,1.0,26271.0,114.09999999999992,7.612957253245023,7,1,0,31.0990456,-85.684578,"(31.0990456, -85.684578)"
Alabama,Crenshaw,0,0,0,0,0,0,2,0,0,0,0,0,359.0,7.0,312.0,4.0,13772.0,341.1999999999998,21.783328492593668,2,0,0,31.6671872,-86.3376761,"(31.6671872, -86.3376761)"
Alabama,Autauga,0,0,0,0,0,0,1,1,5,1,0,0,1215.0,23.0,1073.0,21.0,55869.0,254.09999999999994,3.579802752868317,6,0,0,32.5791817,-86.49965460000001,"(32.5791817, -86.49965460000001)"
Alabama,Jefferson,0,0,0,0,0,0,1,0,4,1,0,0,13653.0,248.0,12259.0,230.0,658573.0,211.69999999999985,2.7331821984806544,5,0,0,33.4914122,-86.9824288,"(33.4914122, -86.9824288)"
Alabama,Lawrence,0,0,0,0,0,0,0,0,0,0,0,0,364.0,2.0,331.0,0.0,32924.0,100.29999999999997,6.074596039363382,0,3,0,34.567428,-87.30161319999999,"(34.567428, -87.30161319999999)"
Alabama,Tuscaloosa,0,0,0,0,0,0,4,0,11,0,0,0,4402.0,81.0,4065.0,68.0,209355.0,160.89999999999986,6.209548374770128,15,1,0,33.3227653,-87.460397,"(33.3227653, -87.460397)"
Alabama,Cullman,0,0,0,0,0,0,0,0,4,0,0,0,1322.0,12.0,1225.0,11.0,83768.0,115.79999999999997,1.1937732785789323,4,3,0,34.2011537,-86.8220341,"(34.2011537, -86.8220341)"
Alabama,Marengo,0,0,0,0,0,0,3,1,6,0,0,0,576.0,17.0,534.0,15.0,18863.0,222.69999999999985,10.602767322271113,9,1,0,32.2459085,-87.77633329999999,"(32.2459085, -87.77633329999999)"
Alabama,Greene,0,0,0,0,0,0,0,0,6,0,0,0,257.0,11.0,248.0,11.0,8111.0,110.90000000000008,0.0,6,3,0,32.9718107,-87.9334803,"(32.9718107, -87.9334803)"
